"","site_code","date_full","period","minute_hm","n_segments","total_n_calls","mean_interval","mean_peakfreq","mean_bandw","mean_centroid","min_freq","max_freq","minute_label","base_time","car_driving","frog","insect","car_horn","bird","human_voice","human_knocking","rain","music","site","low_freq_strength","mid_high_freq_strength","low_mid_high_freq_strength","constant_strength","pulse_strength","structural_strength","hour","minute","time_decimal"
"1970","YHS",2024-04-30,"T1_early","0800",4,47,0.333685055724417,4057.44680851064,2385.10638297872,4253.1914893617,1200,7400,"YHS_20240430_0800","YHS_20240430_080000",60,0,60,0,4.8,0,2.752,0,0,"YHS",0.333333333333333,0.54,0.0114666666666667,0.666666666666667,0.0152888888888889,0.0266666666666667,8,0,8
"1971","YHS",2024-04-30,"T1_early","0830",2,15,0.497397777777778,4533.33333333333,3393.33333333333,4480,1200,7400,"YHS_20240430_0830","YHS_20240430_083000",60,0,60,0,31.871,0,7.296,0,0,"YHS",0.333333333333333,0.765591666666667,0.0304,0.666666666666667,0.0405333333333333,0.177061111111111,8,30,8.5
"1972","YHS",2024-05-01,"T1_early","0650",2,11,0.283166666666667,3281.81818181818,2572.72727272727,3745.45454545455,1000,7200,"YHS_20240501_0650","YHS_20240501_065000",60,0,60,0,5.023,0,0,60,0,"YHS",0.333333333333333,0.541858333333333,0.25,1,0,0.0279055555555556,6,50,6.83333333333333
"1973","YHS",2024-05-01,"T1_early","0700",1,5,0.3755,3020,1780,3240,1500,4600,"YHS_20240501_0700","YHS_20240501_070000",45.28,0,60,0,18.247,0,0,30,0,"YHS",0.251555555555556,0.652058333333333,0.125,0.751555555555556,0,0.101372222222222,7,0,7
"1974","YHS",2024-05-01,"T1_early","0900",1,10,0.370555555555556,2990,3390,3860,1000,8200,"YHS_20240501_0900","YHS_20240501_090000",60,0,60,0,4.095,0,0,60,0,"YHS",0.333333333333333,0.534125,0.25,1,0,0.02275,9,0,9
"1975","YHS",2024-05-03,"T1_early","0840",2,12,0.52559375,3991.66666666667,3366.66666666667,4075,1000,9300,"YHS_20240503_0840","YHS_20240503_084000",60,0,60,0,17.092,0,0,0,0,"YHS",0.333333333333333,0.642433333333333,0,0.666666666666667,0,0.0949555555555556,8,40,8.66666666666667
"1976","YHS",2024-05-03,"T1_early","0850",2,17,0.357086134453782,3505.88235294118,2005.88235294118,3811.76470588235,1200,6700,"YHS_20240503_0850","YHS_20240503_085000",60,0,60,0,4.33,0,2.88,0,0,"YHS",0.333333333333333,0.536083333333333,0.012,0.666666666666667,0.016,0.0240555555555556,8,50,8.83333333333333
"1977","YHS",2024-05-05,"T1_early","1200",2,13,0.400239010989011,2961.53846153846,1746.15384615385,3476.92307692308,1500,4900,"YHS_20240505_1200","YHS_20240505_120000",60,0,60,0.448,3.999,0,0,0,0,"YHS",0.333333333333333,0.533325,0.00186666666666667,0.666666666666667,0.00248888888888889,0.0222166666666667,12,0,12
"1978","YHS",2024-05-05,"T1_early","1740",1,15,0.257214285714286,3693.33333333333,2146.66666666667,3960,1500,6500,"YHS_20240505_1740","YHS_20240505_174000",60,0,60,2.432,20.705,8.704,0.256,0,0,"YHS",0.381688888888889,0.672541666666667,0.0112,0.666666666666667,0.0149333333333333,0.163383333333333,17,40,17.6666666666667
"1979","YHS",2024-05-06,"T1_early","0910",2,15,0.410268888888889,3940,1573.33333333333,4073.33333333333,2900,7700,"YHS_20240506_0910","YHS_20240506_091000",60,0,60,0,23.551,0.576,0.959999999999999,0,0,"YHS",0.336533333333333,0.696258333333333,0.004,0.666666666666667,0.00533333333333333,0.134038888888889,9,10,9.16666666666667
"1980","YHS",2024-05-06,"T1_early","1100",1,6,0.2762,3233.33333333333,5366.66666666667,4083.33333333333,800,8400,"YHS_20240506_1100","YHS_20240506_110000",60,0,60,0,37.638,0.576,0.256,0,0,"YHS",0.336533333333333,0.81365,0.00106666666666667,0.666666666666667,0.00142222222222222,0.2123,11,0,11
"1981","YHS",2024-05-06,"T1_early","1550",5,51,0.34955756302521,5913.72549019608,2231.37254901961,6286.27450980392,3100,9900,"YHS_20240506_1550","YHS_20240506_155000",60,0,60,0.896,11.292,0,2.88,0,0,"YHS",0.333333333333333,0.5941,0.0157333333333333,0.666666666666667,0.0209777777777778,0.0627333333333333,15,50,15.8333333333333
"1982","YHS",2024-05-07,"T1_early","0640",1,13,0.317666666666667,3792.30769230769,2453.84615384615,4161.53846153846,2900,6500,"YHS_20240507_0640","YHS_20240507_064000",60,0,60,0,15.223,0,0,0,0,"YHS",0.333333333333333,0.626858333333333,0,0.666666666666667,0,0.0845722222222222,6,40,6.66666666666667
"1983","YHS",2024-05-07,"T1_early","1040",2,6,0.3695,3200,1200,3500,2500,4100,"YHS_20240507_1040","YHS_20240507_104000",60,0,60,0,15.202,0,2.048,0,0,"YHS",0.333333333333333,0.626683333333333,0.00853333333333333,0.666666666666667,0.0113777777777778,0.0844555555555556,10,40,10.6666666666667
"1984","YHS",2024-05-07,"T1_early","1140",4,34,0.467046832579186,4094.11764705882,3758.82352941176,4405.88235294118,800,9100,"YHS_20240507_1140","YHS_20240507_114000",60,0,60,0,7.541,0,3.84,0,0,"YHS",0.333333333333333,0.562841666666667,0.016,0.666666666666667,0.0213333333333333,0.0418944444444444,11,40,11.6666666666667
"1985","YHS",2024-05-07,"T1_early","1430",3,41,0.258923588606515,4012.19512195122,2595.12195121951,4568.29268292683,1000,10300,"YHS_20240507_1430","YHS_20240507_143000",60,0,60,0,23.047,0,3.008,0,0.832,"YHS",0.337955555555556,0.692058333333333,0.0125333333333333,0.666666666666667,0.0167111111111111,0.132661111111111,14,30,14.5
"1986","YHS",2024-05-08,"T1_early","0930",2,19,0.327194235588972,3457.89473684211,2957.89473684211,3800,1000,8000,"YHS_20240508_0930","YHS_20240508_093000",60,0,60,0,29.916,0,0,40,0,"YHS",0.333333333333333,0.7493,0.166666666666667,0.888888888888889,0,0.1662,9,30,9.5
"1987","YHS",2024-05-08,"T1_early","1110",5,35,0.502383673469388,4040,2085.71428571429,4231.42857142857,1000,7400,"YHS_20240508_1110","YHS_20240508_111000",60,0,60,0,6.611,0,2.304,0,0,"YHS",0.333333333333333,0.555091666666667,0.0096,0.666666666666667,0.0128,0.0367277777777778,11,10,11.1666666666667
"1988","YHS",2024-05-09,"T1_early","0910",1,15,0.292071428571429,5080,2466.66666666667,4760,1700,7400,"YHS_20240509_0910","YHS_20240509_091000",60,0,60,0,14.904,0,0,0,0,"YHS",0.333333333333333,0.6242,0,0.666666666666667,0,0.0828,9,10,9.16666666666667
"1989","YHS",2024-05-09,"T1_early","1440",1,3,0.8385,3766.66666666667,1466.66666666667,3766.66666666667,2700,4800,"YHS_20240509_1440","YHS_20240509_144000",60,0,60,0,10.445,0,0.512,0,0,"YHS",0.333333333333333,0.587041666666667,0.00213333333333334,0.666666666666667,0.00284444444444445,0.0580277777777778,14,40,14.6666666666667
"1990","YHS",2024-05-10,"T1_early","0620",2,9,0.946866666666667,4377.77777777778,2244.44444444444,4444.44444444444,1500,7000,"YHS_20240510_0620","YHS_20240510_062000",60,1.28,60,0,7.091,0,0,0,0,"YHS",0.333333333333333,0.559091666666667,0.00533333333333334,0.666666666666667,0.00711111111111111,0.0393944444444444,6,20,6.33333333333333
"1991","YHS",2024-05-10,"T1_early","1020",5,35,0.380827142857143,2997.14285714286,1582.85714285714,3360,1500,4900,"YHS_20240510_1020","YHS_20240510_102000",60,0,60,0,8.142,0.383999999999999,1.216,0,0,"YHS",0.335466666666667,0.56785,0.00506666666666666,0.666666666666667,0.00675555555555555,0.0473666666666667,10,20,10.3333333333333
"1992","YHS",2024-05-10,"T1_early","1100",3,19,0.425293609022556,4452.63157894737,1689.47368421053,4410.52631578947,1700,6500,"YHS_20240510_1100","YHS_20240510_110000",60,0,60,0,16.834,0,0.768,0,0,"YHS",0.333333333333333,0.640283333333333,0.0032,0.666666666666667,0.00426666666666667,0.0935222222222222,11,0,11
"1993","YHS",2024-05-11,"T1_early","1310",2,17,0.538598739495798,4064.70588235294,1705.88235294118,4329.41176470588,1300,6500,"YHS_20240511_1310","YHS_20240511_131000",52.688,0,60,0,32.941,0.32,0,0,0,"YHS",0.294488888888889,0.774508333333333,0,0.626044444444444,0,0.184783333333333,13,10,13.1666666666667
"1994","YHS",2024-05-12,"T1_early","0610",1,3,0.574,4366.66666666667,4366.66666666667,4166.66666666667,1700,6500,"YHS_20240512_0610","YHS_20240512_061000",40,0,60,0,22.631,0,0.640000000000001,0,0,"YHS",0.222222222222222,0.688591666666667,0.00266666666666667,0.555555555555556,0.00355555555555556,0.125727777777778,6,10,6.16666666666667
"1995","YHS",2024-05-13,"T1_early","1650",2,24,0.356261160714286,5329.16666666667,1704.16666666667,5429.16666666667,1800,9300,"YHS_20240513_1650","YHS_20240513_165000",60,0,60,0,11.328,0.255999999999999,0.576,0,0,"YHS",0.334755555555556,0.5944,0.0024,0.666666666666667,0.0032,0.0643555555555556,16,50,16.8333333333333
"1996","YHS",2024-05-14,"T1_early","1220",1,10,0.349888888888889,3020,2450,4050,800,6700,"YHS_20240514_1220","YHS_20240514_122000",41.808,0,60,0,13.129,0,0,0,0,"YHS",0.232266666666667,0.609408333333333,0,0.5656,0,0.0729388888888889,12,20,12.3333333333333
"1997","YHS",2024-05-14,"T1_early","1530",2,18,0.358257407407407,4788.88888888889,2783.33333333333,5272.22222222222,1000,9600,"YHS_20240514_1530","YHS_20240514_153000",60,0,60,0.64,8.095,0,4.752,0,0,"YHS",0.333333333333333,0.567458333333333,0.0224666666666667,0.666666666666667,0.0299555555555556,0.0449722222222222,15,30,15.5
"1998","YHS",2024-05-15,"T1_early","1010",1,6,0.4162,2816.66666666667,1383.33333333333,3016.66666666667,1500,3900,"YHS_20240515_1010","YHS_20240515_101000",60,0,60,0,13.999,23.824,0.256,0,0,"YHS",0.465688888888889,0.616658333333333,0.00106666666666667,0.666666666666667,0.00142222222222222,0.210127777777778,10,10,10.1666666666667
"1999","YHS",2024-05-15,"T1_early","1050",2,11,0.8142,4418.18181818182,2663.63636363636,4290.90909090909,1000,7900,"YHS_20240515_1050","YHS_20240515_105000",60,0,60,0,10.979,0,0,0,0,"YHS",0.333333333333333,0.591491666666667,0,0.666666666666667,0,0.0609944444444444,10,50,10.8333333333333
"2000","YHS",2024-05-15,"T1_early","1200",1,6,0.4348,3933.33333333333,2516.66666666667,3966.66666666667,800,7700,"YHS_20240515_1200","YHS_20240515_120000",60,0,60,0,20.526,0,0,0,0,"YHS",0.333333333333333,0.67105,0,0.666666666666667,0,0.114033333333333,12,0,12
"2001","YHS",2024-05-17,"T2_mid","1150",1,4,1.381,4300,2625,4450,800,9600,"YHS_20240517_1150","YHS_20240517_115000",60,0,60,0.384,7.598,0,0,0,0,"YHS",0.333333333333333,0.563316666666667,0.0016,0.666666666666667,0.00213333333333334,0.0422111111111111,11,50,11.8333333333333
"2002","YHS",2024-05-30,"T2_mid","1120",1,6,0.27,2850,1350,3383.33333333333,1700,6000,"YHS_20240530_1120","YHS_20240530_112000",60,0,60,0,10.271,1.424,3.344,0,0,"YHS",0.341244444444444,0.585591666666667,0.0139333333333333,0.666666666666667,0.0185777777777778,0.0649722222222222,11,20,11.3333333333333
"2003","YHS",2024-05-30,"T2_mid","1530",1,3,1.991,5666.66666666667,2833.33333333333,5500,3200,9600,"YHS_20240530_1530","YHS_20240530_153000",60,0,60,0.256,5.353,0,0.384,0,0,"YHS",0.333333333333333,0.544608333333333,0.00266666666666667,0.666666666666667,0.00355555555555556,0.0297388888888889,15,30,15.5
"2004","YHS",2024-06-01,"T2_mid","0720",2,9,0.602,4577.77777777778,1888.88888888889,4344.44444444444,2200,8200,"YHS_20240601_0720","YHS_20240601_072000",60,0,60,0,12.448,0,0,40,0,"YHS",0.333333333333333,0.603733333333333,0.166666666666667,0.888888888888889,0,0.0691555555555556,7,20,7.33333333333333
"2005","YHS",2024-06-02,"T2_mid","0910",1,6,0.6136,3233.33333333333,1883.33333333333,4083.33333333333,1000,5300,"YHS_20240602_0910","YHS_20240602_091000",60,0,60,0,1.412,1.408,4.352,0,0,"YHS",0.341155555555556,0.511766666666667,0.0181333333333333,0.666666666666667,0.0241777777777778,0.0156666666666667,9,10,9.16666666666667
"2006","YHS",2024-06-03,"T2_mid","1700",1,4,1.40233333333333,4675,1200,4725,3600,6800,"YHS_20240603_1700","YHS_20240603_170000",60,0,60,0,23.08,0,0,0,0,"YHS",0.333333333333333,0.692333333333333,0,0.666666666666667,0,0.128222222222222,17,0,17
"2007","YHS",2024-06-08,"T2_mid","1330",3,15,0.68444126984127,3506.66666666667,2460,3713.33333333333,1300,8700,"YHS_20240608_1330","YHS_20240608_133000",60,0,60,0,20.401,0,0,0,0,"YHS",0.333333333333333,0.670008333333333,0,0.666666666666667,0,0.113338888888889,13,30,13.5
"2008","YHS",2024-06-10,"T2_mid","1300",2,11,0.363785714285714,5318.18181818182,1381.81818181818,4845.45454545455,2400,7200,"YHS_20240610_1300","YHS_20240610_130000",60,3.472,60,0.256,14.845,0,0,0,0,"YHS",0.333333333333333,0.623708333333333,0.0155333333333333,0.666666666666667,0.0207111111111111,0.0824722222222222,13,0,13
"2009","YHS",2024-06-12,"T3_late","0900",8,68,0.316739005602241,4510.29411764706,2282.35294117647,4695.58823529412,1300,7500,"YHS_20240612_0900","YHS_20240612_090000",60,0,60,0,1.53,0,1.936,0,0,"YHS",0.333333333333333,0.51275,0.00806666666666667,0.666666666666667,0.0107555555555556,0.0085,9,0,9
"2010","YHS",2024-06-14,"T3_late","1130",1,5,0.60225,2560,4540,3520,800,8600,"YHS_20240614_1130","YHS_20240614_113000",60,0,60,0,0.483,0,0,60,0,"YHS",0.333333333333333,0.504025,0.25,1,0,0.00268333333333334,11,30,11.5
"2011","YHS",2024-06-15,"T3_late","0720",1,10,0.308,3500,3600,4110,1200,9100,"YHS_20240615_0720","YHS_20240615_072000",60,0,60,0,1.504,0,0,60,0,"YHS",0.333333333333333,0.512533333333333,0.25,1,0,0.00835555555555556,7,20,7.33333333333333
"2012","YHS",2024-06-15,"T3_late","1150",1,10,0.418444444444445,5150,1530,4980,3100,6500,"YHS_20240615_1150","YHS_20240615_115000",46.608,0,60,0,16.964,0,0.128,0,0,"YHS",0.258933333333333,0.641366666666667,0.000533333333333333,0.592266666666667,0.00071111111111111,0.0942444444444444,11,50,11.8333333333333
"2013","YHS",2024-06-16,"T3_late","1150",2,19,0.276280701754386,4105.26315789474,1594.73684210526,4463.15789473684,2700,6300,"YHS_20240616_1150","YHS_20240616_115000",60,1.936,60,0,20.763,0,0,0,0,"YHS",0.333333333333333,0.673025,0.00806666666666667,0.666666666666667,0.0107555555555556,0.11535,11,50,11.8333333333333
"2014","YHS",2024-06-17,"T3_late","1420",2,12,0.429083333333333,4675,2225,4641.66666666667,800,7200,"YHS_20240617_1420","YHS_20240617_142000",60,0,60,0,0.8,0,0.831999999999999,60,0,"YHS",0.333333333333333,0.506666666666667,0.253466666666667,1,0.00462222222222222,0.00444444444444444,14,20,14.3333333333333
"2015","YHS",2024-06-18,"T3_late","1140",1,4,0.515,5100,1300,4850,2200,6800,"YHS_20240618_1140","YHS_20240618_114000",60,0,60,0,10.766,0,0,60,0,"YHS",0.333333333333333,0.589716666666667,0.25,1,0,0.0598111111111111,11,40,11.6666666666667
"2016","YHS",2024-06-19,"T3_late","0940",1,8,0.574857142857143,3862.5,2050,4000,1500,6700,"YHS_20240619_0940","YHS_20240619_094000",60,0,60,0,22.402,0.32,0,0,0,"YHS",0.335111111111111,0.686683333333333,0,0.666666666666667,0,0.126233333333333,9,40,9.66666666666667
"2017","YHS",2024-06-20,"T3_late","1000",4,37,0.379820843570844,4543.24324324324,1713.51351351351,4843.24324324324,2500,8000,"YHS_20240620_1000","YHS_20240620_100000",60,0,60,0,9.941,0,8.32,0,0,"YHS",0.333333333333333,0.582841666666667,0.0346666666666667,0.666666666666667,0.0462222222222222,0.0552277777777778,10,0,10
"2018","YHS",2024-06-20,"T3_late","1330",1,9,0.353,4888.88888888889,2400,5422.22222222222,2500,9400,"YHS_20240620_1330","YHS_20240620_133000",50,1.088,60,0,5.024,0,0,0,0,"YHS",0.277777777777778,0.541866666666667,0.00453333333333333,0.611111111111111,0.00604444444444445,0.0279111111111111,13,30,13.5
"2019","YHS",2024-06-21,"T3_late","1540",5,29,0.450955172413793,4031.03448275862,1686.20689655172,4096.55172413793,1000,5800,"YHS_20240621_1540","YHS_20240621_154000",60,0,60,0,9.326,0,8.272,0,0,"YHS",0.333333333333333,0.577716666666667,0.0344666666666667,0.666666666666667,0.0459555555555556,0.0518111111111111,15,40,15.6666666666667
"2020","YHS",2024-06-23,"T3_late","0850",2,13,0.46893956043956,4823.07692307692,2492.30769230769,4569.23076923077,1000,7200,"YHS_20240623_0850","YHS_20240623_085000",60,0,60,0,18.009,0,0.319999999999999,0,0,"YHS",0.333333333333333,0.650075,0.00133333333333333,0.666666666666667,0.00177777777777777,0.10005,8,50,8.83333333333333
"2021","YHS",2024-06-24,"T3_late","0730",1,9,0.352875,5011.11111111111,2433.33333333333,4744.44444444444,1300,8000,"YHS_20240624_0730","YHS_20240624_073000",60,0,60,0,12.706,0,0.768,0,0,"YHS",0.333333333333333,0.605883333333333,0.0032,0.666666666666667,0.00426666666666667,0.0705888888888889,7,30,7.5
"2022","YHS",2024-06-24,"T3_late","0840",1,9,0.286875,3566.66666666667,4977.77777777778,4544.44444444444,1000,9900,"YHS_20240624_0840","YHS_20240624_084000",60,0,60,1.28,12.777,0,0,60,0,"YHS",0.333333333333333,0.606475,0.255333333333333,1,0.00711111111111111,0.0709833333333333,8,40,8.66666666666667
"2023","YHS",2024-06-24,"T3_late","1020",3,13,0.600057692307692,5684.61538461538,4100,5238.46153846154,1000,9400,"YHS_20240624_1020","YHS_20240624_102000",60,0,60,0,15.061,0,1.664,0.896,0,"YHS",0.333333333333333,0.625508333333333,0.0106666666666667,0.671644444444444,0.00924444444444444,0.0836722222222222,10,20,10.3333333333333
"2024","YHS",2024-06-24,"T3_late","1050",1,3,0.744,3266.66666666667,1633.33333333333,3266.66666666667,1800,4400,"YHS_20240624_1050","YHS_20240624_105000",60,0,60,0,14.061,1.216,0,0,0,"YHS",0.340088888888889,0.617175,0,0.666666666666667,0,0.0848722222222222,10,50,10.8333333333333
"2025","YHS",2024-06-24,"T3_late","1110",1,11,0.3849,5127.27272727273,2590.90909090909,5118.18181818182,2700,7200,"YHS_20240624_1110","YHS_20240624_111000",60,0,60,0,25.176,0.128,1.152,0,0,"YHS",0.334044444444444,0.7098,0.0048,0.666666666666667,0.0064,0.140577777777778,11,10,11.1666666666667
"2026","YHS",2024-06-25,"T3_late","0700",1,8,0.385571428571429,4350,2175,4487.5,2200,7200,"YHS_20240625_0700","YHS_20240625_070000",60,0,60,0,27.15,0,0.704000000000001,0,0,"YHS",0.333333333333333,0.72625,0.00293333333333334,0.666666666666667,0.00391111111111111,0.150833333333333,7,0,7
"2027","YHS",2024-06-25,"T3_late","0740",4,23,0.33726966873706,4343.47826086957,2678.26086956522,4686.95652173913,1300,7900,"YHS_20240625_0740","YHS_20240625_074000",60,0,60,0,12.753,0,1.408,0,0,"YHS",0.333333333333333,0.606275,0.00586666666666667,0.666666666666667,0.00782222222222222,0.07085,7,40,7.66666666666667
"2028","YHS",2024-06-25,"T3_late","1210",6,30,0.553191111111111,4383.33333333333,2696.66666666667,4360,1000,8700,"YHS_20240625_1210","YHS_20240625_121000",60,0,60,0,9.377,0.528,0,0,0,"YHS",0.336266666666667,0.578141666666667,0,0.666666666666667,0,0.0550277777777778,12,10,12.1666666666667
"2029","YHS",2024-06-25,"T3_late","1350",1,9,0.50075,4433.33333333333,4211.11111111111,4955.55555555556,1000,8600,"YHS_20240625_1350","YHS_20240625_135000",60,0,60,0,11.635,0,6.016,0,0,"YHS",0.333333333333333,0.596958333333333,0.0250666666666667,0.666666666666667,0.0334222222222222,0.0646388888888889,13,50,13.8333333333333
"2030","YHS",2024-06-26,"T3_late","1150",1,12,0.372727272727273,4416.66666666667,3100,4483.33333333333,800,8900,"YHS_20240626_1150","YHS_20240626_115000",60,0,60,0,19.612,0.832,0,0,0,"YHS",0.337955555555556,0.663433333333333,0,0.666666666666667,0,0.113577777777778,11,50,11.8333333333333
"2031","YHS",2024-06-27,"T3_late","1410",2,35,0.219966702470462,3762.85714285714,2048.57142857143,4262.85714285714,1000,7000,"YHS_20240627_1410","YHS_20240627_141000",60,0,60,0.384,9.882,0.256,2.24,0,0,"YHS",0.334755555555556,0.58235,0.0109333333333333,0.666666666666667,0.0145777777777778,0.0563222222222222,14,10,14.1666666666667
"2032","YHS",2024-06-27,"T3_late","1500",3,23,0.405935869565217,4917.39130434783,1739.13043478261,4960.86956521739,1000,6800,"YHS_20240627_1500","YHS_20240627_150000",60,0,60,0.256,15.151,0,0.832,0,0,"YHS",0.333333333333333,0.626258333333333,0.00453333333333333,0.666666666666667,0.00604444444444444,0.0841722222222222,15,0,15
"2033","YHS",2024-06-28,"T3_late","0800",5,37,0.298232432432432,4208.10810810811,2608.10810810811,4462.16216216216,1300,8900,"YHS_20240628_0800","YHS_20240628_080000",60,0,60,0,12.267,15.52,0.576,0,0,"YHS",0.419555555555556,0.602225,0.0024,0.666666666666667,0.0032,0.154372222222222,8,0,8
"2034","YHS",2024-06-28,"T3_late","0900",2,22,0.291369318181818,3459.09090909091,2472.72727272727,3859.09090909091,1200,7200,"YHS_20240628_0900","YHS_20240628_090000",60,0,60,0,2.811,8.288,0.32,0,0,"YHS",0.379377777777778,0.523425,0.00133333333333333,0.666666666666667,0.00177777777777778,0.0616611111111111,9,0,9
"2035","YHS",2024-06-28,"T3_late","0910",1,5,0.3325,3160,1640,3320,1800,4900,"YHS_20240628_0910","YHS_20240628_091000",60,0,60,0,18.316,6.032,0,0,0,"YHS",0.366844444444444,0.652633333333333,0,0.666666666666667,0,0.135266666666667,9,10,9.16666666666667
"2036","YHS",2024-06-28,"T3_late","0940",1,12,0.378909090909091,4991.66666666667,2300,4633.33333333333,3400,7700,"YHS_20240628_0940","YHS_20240628_094000",60,0,60,0,21.718,0,0.256,0,0,"YHS",0.333333333333333,0.680983333333333,0.00106666666666667,0.666666666666667,0.00142222222222222,0.120655555555556,9,40,9.66666666666667
"2037","YHS",2024-06-28,"T3_late","1420",6,49,0.377657434402332,4146.9387755102,4391.83673469388,4804.08163265306,800,10600,"YHS_20240628_1420","YHS_20240628_142000",60,0,60,0,2.106,0,1.408,0,0,"YHS",0.333333333333333,0.51755,0.00586666666666667,0.666666666666667,0.00782222222222222,0.0117,14,20,14.3333333333333
"2038","YHS",2024-06-29,"T3_late","0800",1,10,0.287777777777778,4170,3680,4560,1000,8900,"YHS_20240629_0800","YHS_20240629_080000",60,0,60,0,14.869,0,0.192,60,0,"YHS",0.333333333333333,0.623908333333333,0.2508,1,0.00106666666666667,0.0826055555555556,8,0,8
"2039","YHS",2024-06-29,"T3_late","1230",2,10,0.760933333333333,4220,4020,4450,1000,8600,"YHS_20240629_1230","YHS_20240629_123000",60,0,60,0,7.893,0,0,0,0,"YHS",0.333333333333333,0.565775,0,0.666666666666667,0,0.04385,12,30,12.5
"2040","YHS",2024-06-29,"T3_late","1420",1,7,0.679166666666667,5871.42857142857,1671.42857142857,5257.14285714286,1800,6800,"YHS_20240629_1420","YHS_20240629_142000",60,0,60,0,1.494,0.256,2.816,0,0,"YHS",0.334755555555556,0.51245,0.0117333333333333,0.666666666666667,0.0156444444444444,0.00972222222222223,14,20,14.3333333333333
"2041","YHS",2024-06-30,"T3_late","1110",1,5,0.709,4500,4340,4540,1000,8600,"YHS_20240630_1110","YHS_20240630_111000",60,0,60,0,23.575,1.024,1.024,0,0,"YHS",0.339022222222222,0.696458333333333,0.00426666666666666,0.666666666666667,0.00568888888888888,0.136661111111111,11,10,11.1666666666667
"2042","YHS",2024-07-01,"T3_late","1030",1,8,0.330714285714286,4362.5,1875,4350,2000,6200,"YHS_20240701_1030","YHS_20240701_103000",60,0,60,0,12.118,5.44,0.448,0,0,"YHS",0.363555555555556,0.600983333333333,0.00186666666666667,0.666666666666667,0.00248888888888889,0.0975444444444444,10,30,10.5
"2043","YHS",2024-07-03,"T3_late","0830",1,6,0.4048,2900,1783.33333333333,3433.33333333333,1200,3900,"YHS_20240703_0830","YHS_20240703_083000",60,0,60,0,32.153,0,8.384,0,0,"YHS",0.333333333333333,0.767941666666667,0.0349333333333333,0.666666666666667,0.0465777777777778,0.178627777777778,8,30,8.5
"2044","YHS",2024-07-03,"T3_late","1100",1,9,0.331375,3622.22222222222,3444.44444444444,4044.44444444444,1000,7400,"YHS_20240703_1100","YHS_20240703_110000",60,0,60,0,16.457,0,0,0,0,"YHS",0.333333333333333,0.637141666666667,0,0.666666666666667,0,0.0914277777777778,11,0,11
"2045","YHS",2024-07-03,"T3_late","1300",1,4,0.243333333333333,4650,1550,4675,3400,5800,"YHS_20240703_1300","YHS_20240703_130000",60,0,60,0,23.772,0,0,0,0,"YHS",0.333333333333333,0.6981,0,0.666666666666667,0,0.132066666666667,13,0,13
"2046","YHS",2024-07-05,"T3_late","1020",1,9,0.35625,3055.55555555556,1677.77777777778,3433.33333333333,1300,3900,"YHS_20240705_1020","YHS_20240705_102000",60,0,60,0,8.789,0,5.248,0,0,"YHS",0.333333333333333,0.573241666666667,0.0218666666666667,0.666666666666667,0.0291555555555556,0.0488277777777778,10,20,10.3333333333333
"2047","YHS",2024-07-05,"T3_late","1230",2,7,0.875547619047619,3657.14285714286,4171.42857142857,4814.28571428571,1000,9400,"YHS_20240705_1230","YHS_20240705_123000",47.888,0,60,0,13.775,0,1.024,0,0,"YHS",0.266044444444444,0.614791666666667,0.00426666666666667,0.599377777777778,0.00568888888888889,0.0765277777777778,12,30,12.5
"2048","YHS",2024-07-05,"T3_late","1400",1,5,0.45975,5400,3380,5060,1000,8600,"YHS_20240705_1400","YHS_20240705_140000",60,0.512,60,0,13.363,0.384,0.848,0,0,"YHS",0.335466666666667,0.611358333333333,0.00566666666666667,0.666666666666667,0.00755555555555556,0.0763722222222222,14,0,14
"2049","YHS",2024-07-06,"T3_late","0700",10,80,0.406124226190476,3540,1862.5,3925,1300,7400,"YHS_20240706_0700","YHS_20240706_070000",60,0,60,0,25.834,0,0.256,0,0,"YHS",0.333333333333333,0.715283333333333,0.00106666666666667,0.666666666666667,0.00142222222222222,0.143522222222222,7,0,7
"2050","YHS",2024-07-06,"T3_late","1720",3,32,0.368890553977273,5665.625,1365.625,5350,3200,6800,"YHS_20240706_1720","YHS_20240706_172000",60,0,60,0,2.177,0,9.984,0,0,"YHS",0.333333333333333,0.518141666666667,0.0416,0.666666666666667,0.0554666666666667,0.0120944444444445,17,20,17.3333333333333
"2051","YHS",2024-07-07,"T3_late","0920",3,17,0.436226470588235,3105.88235294118,1882.35294117647,3417.64705882353,1200,4300,"YHS_20240707_0920","YHS_20240707_092000",60,0,60,0,16.129,1.152,4.096,0,0,"YHS",0.339733333333333,0.634408333333333,0.0170666666666667,0.666666666666667,0.0227555555555555,0.0960055555555556,9,20,9.33333333333333
"2052","YHS",2024-07-07,"T3_late","1120",1,3,0.2025,3033.33333333333,1900,3833.33333333333,1200,5800,"YHS_20240707_1120","YHS_20240707_112000",60,0,60,0,3.541,1.024,9.92,0,0,"YHS",0.339022222222222,0.529508333333333,0.0413333333333333,0.666666666666667,0.0551111111111111,0.0253611111111111,11,20,11.3333333333333
"2053","YHS",2024-07-07,"T3_late","1310",2,17,0.416830882352941,3935.29411764706,3794.11764705882,4341.17647058824,1000,8600,"YHS_20240707_1310","YHS_20240707_131000",19.296,0,60,0,30.401,0,0,0,0,"YHS",0.1072,0.753341666666667,0,0.440533333333333,0,0.168894444444444,13,10,13.1666666666667
